Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
AIL ANDALOUSIE 250G DAREGAL,209596,1,9598,"DEEP_FROZEN-41-9-A3-5,DEEP_FROZEN-42-10-A4-2",16,16,15,15,0,0,1,1
BULL EYES SCE BBQ ORIGINAL 2L,819219,1,225704,MEAT_SPECIAL_HANDLING-11-2-A3-1,10,10,9,9,0,0,1,1
BLC PLT 12T S/AT 480G MC,666212,1,80296,MEAT_SPECIAL_HANDLING-24-20-A2-7,10,10,9,9,0,0,1,1
3 SPATULES 35CM ELVEA,140703,1,140421,MEAT_SPECIAL_HANDLING-12-32-A3-2,8,8,7,7,0,0,1,1
FUT VIDE 30L CONSIGNE,383779,1,null,null,1,1,0,0,0,0,1,1
ARO HUILE OLIVE VE 1L,885122,1,295830,MEAT_SPECIAL_HANDLING-7-16-A1-3,132,132,131,131,0,0,1,1
MPRO GEL WC JAVEL 750ML,827754,1,233673,MEAT_SPECIAL_HANDLING-1-26-A1-3,108,108,107,107,0,0,1,1
MPRO 50 BTE PATIS BLANC 20X8CM,387604,1,192639,MEAT_SPECIAL_HANDLING-12-10-A3-4,10,10,9,9,0,0,1,1
MP 6 DISTRIB SCE TRANSP 760ML,142584,1,143063,"MEAT_SPECIAL_HANDLING-12-25-A1-2,MEAT_SPECIAL_HANDLING-12-15-C1-1",53,53,52,52,0,0,1,1
YAOURT NATURE  16X125G ROCHAMB,202508,1,2510,"MEAT_SPECIAL_HANDLING-23-2-B1-1,MEAT_SPECIAL_HANDLING-21-18-A1-4",74,74,73,73,0,0,1,1
MIRIN 1L,880057,1,290206,MEAT_SPECIAL_HANDLING-12-1-A1-1,7,7,6,6,0,0,1,1
OIGNON ROUGE EMINCE 1KG UE,399221,1,205065,MEAT_SPECIAL_HANDLING-26-18-A2-3,4,4,3,3,0,0,1,1
"PLAQUE MARGARIN 2,5 MM X10 MC",883345,1,294016,DEEP_FROZEN-43-2-A4-8,10,10,9,9,0,0,1,1
MC SAUCE SOJA SUCR 1L,666409,1,82180,MEAT_SPECIAL_HANDLING-7-31-A2-3,13,13,12,12,0,0,1,1
SAL JP ROQUETTE 1K FR FRANCE,31640,1,31640,MEAT_SPECIAL_HANDLING-32-4-A1-2,10,10,9,9,0,0,1,1
PRODACT LE CLASSIQ 1KG GR BIO*,882233,1,292716,MEAT_SPECIAL_HANDLING-12-5-A4-2,2,2,1,1,0,0,1,1
MPRO SAC POUB INCORP 30X110L,819203,1,225687,MEAT_SPECIAL_HANDLING-7-13-A1-1,110,110,109,109,0,0,1,1
CHILI CHEESE NUGGETS 1KG MC,830425,1,236717,DEEP_FROZEN-43-14-A1-4,30,30,29,29,0,0,1,1
BAN BIO  5DGT  FAIR TRADE PC23 C2 ECEQUATEUR,762052,1,null,null,1,1,0,0,0,0,1,1
MPRO 100 BTE PIZZA 26X26X3.5CM,893255,1,305130,"MEAT_SPECIAL_HANDLING-6-5-A4-5,MEAT_SPECIAL_HANDLING-6-15-C1-3",11,11,10,10,0,0,1,1
SIROP RIOBA PECHE 1L VP,893107,1,308525,"MEAT_SPECIAL_HANDLING-2-31-A1-3,INSPECTION-3",77,77,76,76,0,0,1,1
CONSIGNE PAL BRUNE 100/120 IPP,890050,1,null,null,1,1,0,0,0,0,1,1
BROWNIE NOIX DE PECAN 80G X30,124894,1,124970,DEEP_FROZEN-40-3-A1-2,27,27,26,26,0,0,1,1
MPRO PH COMPACT 2P 400F 24RLX,876809,1,286522,"MEAT_SPECIAL_HANDLING-12-23-B1-3,MEAT_SPECIAL_HANDLING-12-15-A3-5",11,11,10,10,0,0,1,1
MINI PV DX PANACHEE 1.7K C2 FRFRANCE,711875,1,null,null,1,1,0,0,0,0,1,1
MPRO LAVE MAIN 10L,155446,1,156474,"MEAT_SPECIAL_HANDLING-5-26-B1-1,MEAT_SPECIAL_HANDLING-5-26-A4-4",7,7,6,6,0,0,1,1
PIGNON DE PIN 125G ROCHAMBEAU,151485,1,153029,MEAT_SPECIAL_HANDLING-11-9-A1-3,4,4,3,3,0,0,1,1
MC PALET CHOCO BLANC 30% 5KG,840438,1,247537,MEAT_SPECIAL_HANDLING-6-7-B1-3,10,10,9,9,0,0,1,1
COEUR LONGE ALBACORE,854805,1,262243,DEEP_FROZEN-42-12-A4-9,6.82,6.82,5.67,5.67,0,0,1.1500000000000004,1.1500000000000004
GIGOT AGNEAU RAC STD S/V NZ,225152,1,28154,DEEP_FROZEN-43-5-A3-2,18.22,18.22,16.71,16.71,0,0,1.509999999999998,1.509999999999998
GALETTES PDT 2KG ENV RUSTADOU,900032,1,200136,"IN-1,MEAT_SPECIAL_HANDLING-26-14-A3-2",117.65,117.65,116.01,116.01,0,0,1.6400000000000006,1.6400000000000006
CHORIZO FORT CULAR 1.5KENV MC,636660,1,70219,MEAT_SPECIAL_HANDLING-23-6-A1-3,41.32,41.32,39.63,39.63,0,0,1.6899999999999977,1.6899999999999977
TENDRE HACHE RD 15%MG 125GX8,886335,1,297173,"MEAT_SPECIAL_HANDLING-25-18-A1-1,IN-1",105,105,103,103,0,0,2,2
DES CHORIZO 500G ARO,896894,1,309295,"MEAT_SPECIAL_HANDLING-25-12-A2-3,MEAT_SPECIAL_HANDLING-26-3-A3-6",26,26,24,24,0,0,2,2
MASCARPONE 500G GRANAROLO,285847,1,90059,"MEAT_SPECIAL_HANDLING-21-13-A1-2,MEAT_SPECIAL_HANDLING-21-13-B1-4",312,312,310,310,0,0,2,2
P.FEUILLETEE BEURRE 2X280G MC,166509,1,168389,"MEAT_SPECIAL_HANDLING-25-19-A2-7,IN-1",69,69,67,67,0,0,2,2
85 BTE BURGER PPE GM,867042,1,275945,MEAT_SPECIAL_HANDLING-12-9-A3-5,8,8,6,6,0,0,2,2
FRAMBOISE 125G BQ12 C1 MAMAROC,711287,1,null,null,2,2,0,0,0,0,2,2
LEGUMES WOK 2.5KG METRO CHEF,144297,1,144776,DEEP_FROZEN-42-14-A4-3,14,14,12,12,0,0,2,2
PRIEURE.SOL RGE P.LEO 75CL,886227,1,297054,MEAT_SPECIAL_HANDLING-8-9-A4-1,55,55,53,53,0,0,2,2
MPRO 6 MINI RAMEQUINS D6.8CM,805987,1,211800,MEAT_SPECIAL_HANDLING-12-20-A2-1,14,14,12,12,0,0,2,2
FRAMBOISES BRISURES 1KG,864561,1,273699,"DEEP_FROZEN-42-10-B1-1,DEEP_FROZEN-42-10-A1-1",88,88,86,86,0,0,2,2
CHOCOLAT BLANC 28% SAC 10KG,156176,1,157265,MEAT_SPECIAL_HANDLING-7-27-A2-5,9,9,7,7,0,0,2,2
CAISSE COCA 6X100CL VIDE,179986,1,null,null,2,2,0,0,0,0,2,2
LOTUS PH CONFORT BLC X24RLX,382802,1,187841,"MEAT_SPECIAL_HANDLING-5-17-B1-1,MEAT_SPECIAL_HANDLING-6-25-A1-1",59,59,57,57,0,0,2,2
CONSIGNE VIDE   FUT 6L+CAISSE,226712,1,null,null,2,2,0,0,0,0,2,2
WYRITOL GEL MAIN DESINF 300ML,628055,1,115801,MEAT_SPECIAL_HANDLING-2-4-A1-2,25,25,23,23,0,0,2,2
PING KETCHUP 5L,838249,1,244908,MEAT_SPECIAL_HANDLING-7-29-A2-3,5,5,3,3,0,0,2,2
TOM RDE MC 6K C.67+ PAL56 C1 MAMAROC,761206,1,null,null,2,2,0,0,0,0,2,2
TUBE CO2 10KG BICOLORE VIDE,135181,1,null,null,2,2,0,0,0,0,2,2
IL RISOTTINO RIZ ETUVE 5KG,829904,1,236670,MEAT_SPECIAL_HANDLING-10-21-A2-2,12,12,10,10,0,0,2,2
MPRO NETT MU BACT CITRON 5L,668096,1,96874,MEAT_SPECIAL_HANDLING-5-8-A1-2,8,8,6,6,0,0,2,2
QUEUE CREVETTE PD 41/60 1KG MC,850458,1,257536,DEEP_FROZEN-43-7-A2-2,21,21,19,19,0,0,2,2
EGRENE AU BF 20%MG 1KG UE MC,895637,1,307679,DEEP_FROZEN-42-8-A3-4,28,28,26,26,0,0,2,2
POTATOES DIPPERS 2.5KG,167938,1,169795,DEEP_FROZEN-40-11-A1-1,131,131,129,129,0,0,2,2
FLEUR PENSEE MF  FRANCE    x 12FRANCE,761471,1,null,null,2,2,0,0,0,0,2,2
PERLE FRAICHE JUS YUZU 6X260GR.NC,92771,1,92771,FISH-51-1-A1-1,8,8,6,6,0,0,2,2
YAOURT GREC 1KG METRO CHEF,892997,1,304853,"MEAT_SPECIAL_HANDLING-24-5-A1-2,MEAT_SPECIAL_HANDLING-24-4-B1-2,MEAT_SPECIAL_HANDLING-26-22-B1-1",136,136,134,134,0,0,2,2
SOLIGERM DEGRAISSANT BACT 5L,326194,1,4841,MEAT_SPECIAL_HANDLING-2-2-A4-2,7,7,5,5,0,0,2,2
CANNELLONI BTE  250G BARILLA,677856,1,56214,MEAT_SPECIAL_HANDLING-9-32-A1-5,21,21,19,19,0,0,2,2
GRATIN DAUPHINOIS 2KG,254998,1,58000,MEAT_SPECIAL_HANDLING-26-9-A4-7,17,17,15,15,0,0,2,2
3BTE HERM GN1/2 H150MM 10L,265608,1,68610,"MEAT_SPECIAL_HANDLING-12-30-A4-5,MEAT_SPECIAL_HANDLING-12-30-A4-1",5,5,3,3,0,0,2,2
POPCORN SUCRE SEAU 5L 250G,175565,1,178585,"MEAT_SPECIAL_HANDLING-7-35-A1-3,MEAT_SPECIAL_HANDLING-8-10-B1-1",23,23,21,21,0,0,2,2
TR.CHEVRE IQF 500G 42MM/7G SOI,120399,1,120376,"DEEP_FROZEN-42-14-A2-7,DEEP_FROZEN-42-12-B1-3,DEEP_FROZEN-41-14-A1-3",94,94,92,92,0,0,2,2
CAFE RIOBA BARISTA 11 GR,896065,1,308148,"MEAT_SPECIAL_HANDLING-10-33-A3-4,MEAT_SPECIAL_HANDLING-10-31-B1-2",96,96,94,94,0,0,2,2
"PATE ARACHID KAHUET SEAU 2,5KG",888782,1,299780,MEAT_SPECIAL_HANDLING-11-9-A4-4,7,7,5,5,0,0,2,2
FOUET GOMA 35CM,125620,1,125518,MEAT_SPECIAL_HANDLING-12-34-A1-2,8,8,6,6,0,0,2,2
PULCO CITRON VERT 70CL VP,383036,1,188069,"MEAT_SPECIAL_HANDLING-2-1-B1-2,MEAT_SPECIAL_HANDLING-3-2-A1-3,INSPECTION-3,MEAT_SPECIAL_HANDLING-5-25-C1-1",1084,1084,1082,1082,0,0,2,2
BURRATA BQ 8X100G TOSCA,806767,1,212575,MEAT_SPECIAL_HANDLING-23-10-A1-4,65,65,63,63,0,0,2,2
MPRO 50 BTE PATIS BLANC 20X5CM,387602,1,192637,"MEAT_SPECIAL_HANDLING-12-8-A1-2,INSPECTION-3",8,8,6,6,0,0,2,2
MC SAUCE TERIYAKI  1L,651310,1,82184,MEAT_SPECIAL_HANDLING-6-31-A1-3,33,33,31,31,0,0,2,2
GLACE ARTISANALE VANILLE 2.5L,142852,1,143499,DEEP_FROZEN-42-8-A4-9,17,17,15,15,0,0,2,2
CAFE RIOBA ARMONISIO 7 GR BOX,896064,1,308147,"MEAT_SPECIAL_HANDLING-9-4-C1-2,MEAT_SPECIAL_HANDLING-9-6-A1-3",108,108,106,106,0,0,2,2
TARTUFFADE 500G TRUF.RABASSE,859934,1,null,null,2,2,0,0,0,0,2,2
AMORA SCE SALAD MIEL/MOUT 1L,683519,1,107672,"MEAT_SPECIAL_HANDLING-12-3-A1-5,INSPECTION-3",18,18,16,16,0,0,2,2
CAROLIN LINGETTE ANTIBACT X80,800876,1,206348,MEAT_SPECIAL_HANDLING-5-24-A2-4,21,21,19,19,0,0,2,2
POIREAU COLIS BOIS 5KG CAT1 FR FRANCE,55725,1,55725,"IN-1,MEAT_SPECIAL_HANDLING-33-11-A4-7,MEAT_SPECIAL_HANDLING-33-12-A2-8,MEAT_SPECIAL_HANDLING-31-11-A1-2",15,15,13,13,0,0,2,2
RACLETTE 16TR BQ 400G ROCHAMB,141124,1,141633,MEAT_SPECIAL_HANDLING-26-6-A1-2,100,100,98,98,0,0,2,2
CHEF NAT LIQ FD VOLAILLE 1L,145304,1,null,null,2,2,0,0,0,0,2,2
TAGLIATELLE MC 1KG,900865,1,300289,MEAT_SPECIAL_HANDLING-26-14-A1-5,13,13,11,11,0,0,2,2
FETA AOP 200G HOTOS,893778,1,305693,"MEAT_SPECIAL_HANDLING-24-12-A4-6,IN-1",44,44,42,42,0,0,2,2
METRO CHEF PALETS COUV 72%5KG,840458,1,247557,MEAT_SPECIAL_HANDLING-7-9-A1-1,19,19,17,17,0,0,2,2
CHORIZO PP TRANCHE 2X500G,216468,1,16470,"MEAT_SPECIAL_HANDLING-26-13-A1-1,MEAT_SPECIAL_HANDLING-26-11-B1-1,IN-1",38,38,36,36,0,0,2,2
POIS VERT 50G FRANCE,863354,1,272339,"IN-1,MEAT_SPECIAL_HANDLING-25-15-A3-5",32,32,30,30,0,0,2,2
"HACHE VR 20%MG VBF 1,3KG S/AT",326537,1,6572,"UNLOADING-1,MEAT_SPECIAL_HANDLING-26-20-A3-5",26,26,24,24,0,0,2,2
TRANCHETTE SAUMON FUME 500G,252420,1,55422,MEAT_SPECIAL_HANDLING-26-9-A1-1,46,46,44,44,0,0,2,2
MPRO 50 COU RPET BOL SAL PM,340257,1,184047,"MEAT_SPECIAL_HANDLING-12-9-B1-2,MEAT_SPECIAL_HANDLING-12-19-A1-2,MEAT_SPECIAL_HANDLING-12-10-C1-3",144,144,142,142,0,0,2,2
MPRO FILM ALIM 300MX29CM X4,833857,1,240302,MEAT_SPECIAL_HANDLING-5-26-A2-3,10,10,8,8,0,0,2,2
CAFE RIOBA AROMATICO 9 GR,896061,1,308144,"MEAT_SPECIAL_HANDLING-10-29-A4-4,MEAT_SPECIAL_HANDLING-10-29-B1-1",50,50,48,48,0,0,2,2
POIS EXTRA FINS600G ROCHAMBEAU,399507,1,205368,DEEP_FROZEN-42-2-A2-9,5,5,3,3,0,0,2,2
QUINOA BLANC SAC 1KG SABAROT,172791,1,175781,MEAT_SPECIAL_HANDLING-10-9-A1-5,20,20,18,18,0,0,2,2
CAROTTE POURPRE DEEP PURPLE 2K FRFRANCE,711274,1,null,null,2,2,0,0,0,0,2,2
BASILIC CRESS X12 PAYS BAS PAYS BAS,704954,1,null,null,2,2,0,0,0,0,2,2
FLEUR MINI PENSEE MIXTE ESPESPAGNE,712175,1,null,null,2,2,0,0,0,0,2,2
TWISTER AVEC PEAU 2.5KG,896368,1,308677,"DEEP_FROZEN-41-3-B1-3,DEEP_FROZEN-43-11-B1-4,DEEP_FROZEN-40-5-A1-1,DEEP_FROZEN-43-5-B1-2",185,185,183,183,0,0,2,2
MPRO TAB 5EN1 VAISS MACH X150,395514,1,200942,MEAT_SPECIAL_HANDLING-5-26-A3-5,11,11,9,9,0,0,2,2
BASILIC THAI BOT MC 30GX2,703175,1,703175,MEAT_SPECIAL_HANDLING-33-11-A1-3,8,16,7,14,0,0,1,2
REBLOCHON AOP TR IQF 1KG,882063,1,292528,"DEEP_FROZEN-43-13-A4-5,DEEP_FROZEN-42-8-A4-1",16,16,14,14,0,0,2,2
SALSA MEXICAINE 2L POCOLOCO,683505,1,107605,MEAT_SPECIAL_HANDLING-10-12-A3-5,10,10,8,8,0,0,2,2
OEUF 360 G SOL,897477,1,309879,"MEAT_SPECIAL_HANDLING-23-20-B1-3,MEAT_SPECIAL_HANDLING-23-20-B1-2,MEAT_SPECIAL_HANDLING-20-13-A1-1,MEAT_SPECIAL_HANDLING-23-19-B1-4",55,55,53,53,0,0,2,2
ROQUEFORT AOP LC CUBE 250GX2MC,224799,1,24801,MEAT_SPECIAL_HANDLING-24-6-A1-2,96,96,94,94,0,0,2,2
BACON VEAU TR AGRILLE 300G HAL,849714,1,256787,MEAT_SPECIAL_HANDLING-26-4-A3-4,26,26,24,24,0,0,2,2
MINI BURGER FOIE GRAS X20,126819,1,126694,DEEP_FROZEN-43-2-A2-1,5,5,3,3,0,0,2,2
PETIT POIS 5K C1 ITITALIE,84937,1,84937,MEAT_SPECIAL_HANDLING-31-11-A1-4,3,3,1,1,0,0,2,2
FISH CHIPS CABILLAUD 150/180G,163534,1,164557,DEEP_FROZEN-42-6-A3-9,4,4,2,2,0,0,2,2
BURGER BEYOND MEAT 113GX10,866525,1,275613,"DEEP_FROZEN-43-14-A4-1,DEEP_FROZEN-43-11-A4-6",37,37,35,35,0,0,2,2
PV CORNE BOEUF VERT 5K C1 MAMAROC,13457,1,13457,MEAT_SPECIAL_HANDLING-31-14-A1-2,12,12,10,10,0,0,2,2
SAUCE CHEDDAR 1KG METRO CHEF,892654,1,304506,MEAT_SPECIAL_HANDLING-24-8-A1-3,119,119,117,117,0,0,2,2
ONDOLIVA HO VE BIDON 5L,835312,1,242290,"MEAT_SPECIAL_HANDLING-7-17-B1-1,MEAT_SPECIAL_HANDLING-8-2-B1-1",206,206,204,204,0,0,2,2
MC CORNICHON FIN 80/119 5/1,834968,1,241986,"MEAT_SPECIAL_HANDLING-9-16-B1-1,MEAT_SPECIAL_HANDLING-9-16-A2-3",105,105,103,103,0,0,2,2
GRATTOIR MANCHE10LAMES-PLANCHA,334759,1,null,null,2,2,0,0,0,0,2,2
AIGUILLET PLT CORNF HAL 1KG MC,896629,1,309002,"DEEP_FROZEN-41-3-B1-4,DEEP_FROZEN-41-3-B1-2,DEEP_FROZEN-40-3-A1-1",314,314,312,312,0,0,2,2
50 SAC KRAFT 36X22X41,816489,1,222909,MEAT_SPECIAL_HANDLING-5-26-A1-4,5,5,3,3,0,0,2,2
FROM TARTINER AFH 500G PB,658681,1,8001,MEAT_SPECIAL_HANDLING-26-1-A4-2,10,10,8,8,0,0,2,2
SAUCISSEPORTION 2KGENV IGP SAT,159615,1,null,null,2.11,2.11,0,0,0,0,2.11,2.11
"PC RICHELIEU 2,5K ENV RUSTADOU",177196,1,180405,MEAT_SPECIAL_HANDLING-26-9-A1-6,40.93,40.93,38.78,38.78,0,0,2.1499999999999986,2.1499999999999986
CUISSE CND A CONF IGP*2 MDD SV,678879,1,64430,UNLOADING-1,6.88,6.88,4.69,4.69,0,0,2.1899999999999995,2.1899999999999995
RIS DE VEAU DE GORGE S/V,849464,1,256538,DEEP_FROZEN-43-12-A4-5,13.44,13.44,11.25,11.25,0,0,2.1899999999999995,2.1899999999999995
EPAULE PORC S/OS 4D S/V,165670,1,167692,"MEAT_SPECIAL_HANDLING-24-16-A3-1,UNLOADING-1",31.86,31.86,29.45,29.45,0,0,2.41,2.41
BOEUF FUME 4 EPIC 1.7KGENV HAL,829636,1,236168,MEAT_SPECIAL_HANDLING-22-14-A1-2,94.53,94.53,92.09,92.09,0,0,2.4399999999999977,2.4399999999999977
BAVETTE FLAN VBF PAD,383529,1,188477,MEAT_SPECIAL_HANDLING-20-19-A1-4,72.84,72.84,70.36,70.36,0,0,2.480000000000004,2.480000000000004
ROTI ECHINE SOS PORC VPF SV MC,894438,1,306429,"IN-1,MEAT_SPECIAL_HANDLING-26-18-A1-4",99.83,99.83,97.19,97.19,0,0,2.6400000000000006,2.6400000000000006
VENTRECHE PLATE1/2BIGOURDANE,627744,1,22524,MEAT_SPECIAL_HANDLING-25-11-A3-7,5.96,5.96,3.1,3.1,0,0,2.86,2.86
TOMATES POLPA   PEZZI 5/1 MUT.,834836,1,241854,"MEAT_SPECIAL_HANDLING-11-25-A3-2,MEAT_SPECIAL_HANDLING-10-36-A3-4",33,33,30,30,0,0,3,3
50 BTE NUMERO 15 22X18X19,679605,1,70369,MEAT_SPECIAL_HANDLING-12-9-A1-2,11,11,8,8,0,0,3,3
SANGRIA DRINK  RGE 7% 10L ESP,856976,1,269252,"MEAT_SPECIAL_HANDLING-8-25-B1-1,MEAT_SPECIAL_HANDLING-8-18-B1-2,MEAT_SPECIAL_HANDLING-8-18-A3-4",43,43,40,40,0,0,3,3
BRIOCHE TROPEZIENNE 650G 8/10,255272,1,58274,DEEP_FROZEN-43-10-A2-4,16,16,13,13,0,0,3,3
"MC  MAYO SNACK 4,7KG SEAU",816665,1,223092,"MEAT_SPECIAL_HANDLING-6-32-B1-1,MEAT_SPECIAL_HANDLING-6-17-A1-2",133,133,130,130,0,0,3,3
"CHOCOLAT LAIT 33,8% SAC 10KG",156198,1,157290,MEAT_SPECIAL_HANDLING-7-25-A3-2,6,6,3,3,0,0,3,3
CHUTES SAUMON FUME A CUIR 500G,674095,1,11710,"MEAT_SPECIAL_HANDLING-26-9-A2-7,MEAT_SPECIAL_HANDLING-26-15-A4-9",17,17,14,14,0,0,3,3
MC HUILE ARACHIDE 5L,835272,1,242262,MEAT_SPECIAL_HANDLING-2-4-A2-4,9,9,6,6,0,0,3,3
SAUCE TARTARE   3L VLEMINCKX,834854,1,241872,MEAT_SPECIAL_HANDLING-10-21-A2-4,7,7,4,4,0,0,3,3
OEUF CABILLAUD FUME 200GX5P P/ANE.GADUS MORHUA,709611,1,709611,FISH-51-5-A1-2,4,4,1,1,0,0,3,3
Q CREV CRU DECO 31/40 MC 1KG,849707,1,256782,DEEP_FROZEN-43-14-A4-6,23,23,20,20,0,0,3,3
MPRO TAB VAISS MACH ECO X150,896330,1,308612,MEAT_SPECIAL_HANDLING-5-24-A2-1,11,11,8,8,0,0,3,3
HEINZ MAYONNAIS PRO 5L,876605,1,286290,"MEAT_SPECIAL_HANDLING-6-33-A1-1,MEAT_SPECIAL_HANDLING-6-22-C1-3,MEAT_SPECIAL_HANDLING-8-30-C1-1",117,117,114,114,0,0,3,3
OIGNON PREFRITS5/1 MARTIN'S,840337,1,247437,MEAT_SPECIAL_HANDLING-10-33-A2-2,12,12,9,9,0,0,3,3
MPRO 50 BTE PATIS BLANC 18X5CM,387594,1,192630,MEAT_SPECIAL_HANDLING-12-11-A2-5,11,11,8,8,0,0,3,3
RACLETTE 30TR BQ 460GX2 MC,875987,1,285635,"IN-1,MEAT_SPECIAL_HANDLING-21-5-A1-2",85,85,82,82,0,0,3,3
OIGNONS EMINCES 2.5KG MC,244881,1,47883,DEEP_FROZEN-40-6-A1-1,46,46,43,43,0,0,3,3
MOZZA BUFALA BILLE 5G 500G MC,833187,1,239523,MEAT_SPECIAL_HANDLING-26-10-A1-3,49,49,46,46,0,0,3,3
MR PROPRE NETT MU CITRON 5L,173393,1,176533,MEAT_SPECIAL_HANDLING-8-26-A1-4,5,5,2,2,0,0,3,3
SAUCE PIZZA 5/1 AROMAT. MUTTI,834843,1,241861,"MEAT_SPECIAL_HANDLING-6-21-C1-2,INSPECTION-3,MEAT_SPECIAL_HANDLING-8-36-A1-3,MEAT_SPECIAL_HANDLING-6-20-B1-2",266,266,263,263,0,0,3,3
SH RD FB 140GX18 20%MG HAL CERT,882822,1,293428,DEEP_FROZEN-42-12-A3-7,7,7,4,4,0,0,3,3
CREME FRAI EP 6% 5L PIZZ FLORY,139721,1,139766,MEAT_SPECIAL_HANDLING-21-11-A1-4,60,60,57,57,0,0,3,3
MC RIZ ROND DESSERT 5KG,804714,1,210224,"MEAT_SPECIAL_HANDLING-11-18-A4-3,MEAT_SPECIAL_HANDLING-7-23-A3-5",13,13,10,10,0,0,3,3
GIRASOLE RICOTTA CEPES 1KG MC,159604,1,160764,"UNLOADING-1,MEAT_SPECIAL_HANDLING-24-20-A3-8",12,12,9,9,0,0,3,3
CHEVRE BUCHE 1KG  MELUSINE PP,216839,1,16841,"MEAT_SPECIAL_HANDLING-26-12-B1-1,MEAT_SPECIAL_HANDLING-26-12-A1-6,MEAT_SPECIAL_HANDLING-23-21-B1-4",178,178,175,175,0,0,3,3
MERGUEZ BF TRANCHE 1 KG,140692,1,140410,DEEP_FROZEN-43-11-A1-5,9,9,6,6,0,0,3,3
SAUCE BEARNAISE 3L VLEMINCKX,834870,1,241888,MEAT_SPECIAL_HANDLING-11-2-A2-3,7,7,4,4,0,0,3,3
TRIO DE POIVRONS CUBES MC,169079,1,171318,DEEP_FROZEN-41-2-A1-1,32,32,29,29,0,0,3,3
BULOT CUIT S/G PASTEURISE X3 P/ANE.BUCCINUM UNDATUM,17220,1,null,null,3,3,0,0,0,0,3,3
PLAQUE LASAGNE 1KG METRO CHEF,900142,1,238052,"IN-1,MEAT_SPECIAL_HANDLING-26-9-B1-1",33,33,30,30,0,0,3,3
STE MAURE AOP 250G JACQUIN,832642,1,null,null,3,3,0,0,0,0,3,3
FARINE BLE NOIR 5KG TREBLEC,834817,1,241835,MEAT_SPECIAL_HANDLING-6-20-A1-2,58,58,55,55,0,0,3,3
GRAINES DE CHIA 500G,395817,1,201228,MEAT_SPECIAL_HANDLING-9-26-A2-1,6,6,3,3,0,0,3,3
JB CRU 500G ARO,688639,1,70988,MEAT_SPECIAL_HANDLING-25-10-A3-9,11,11,8,8,0,0,3,3
OR MC 2K C.3/4 FILET10 ESESPAGNE,762381,1,762381,MEAT_SPECIAL_HANDLING-31-9-A1-1,86,86,83,83,0,0,3,3
CIBOULETTE CISELE 250G DAREGAL,209592,1,9594,"DEEP_FROZEN-43-5-A3-5,DEEP_FROZEN-43-15-A2-1",23,23,20,20,0,0,3,3
SAL COEUR ROMAINE PC2 BQ8 C1 ESESPAGNE,89906,1,89906,MEAT_SPECIAL_HANDLING-31-6-A1-2,62,62,59,59,0,0,3,3
MC POIVRON LANIERE ROUGE 5/1,653385,1,90563,MEAT_SPECIAL_HANDLING-10-14-A4-1,15,15,12,12,0,0,3,3
MC SCE SALAD MOUT ANCIEN 4.9KG,804339,1,209814,MEAT_SPECIAL_HANDLING-9-36-A1-4,4,4,1,1,0,0,3,3
LIMONADE 30L FC,383775,1,188718,MEAT_SPECIAL_HANDLING-1-4-A1-1,6,6,3,3,0,0,3,3
FRAISE 500G BQ10 C1 ESESPAGNE,51350,1,null,null,3,3,0,0,0,0,3,3
TOURTEAU VIVANT 8/1000 X10 P/ANE.CANCER PAGURUS,34597,1,34597,FISH-50-1-A1-4,17,17,13.85,13.85,0,0,3.1500000000000004,3.1500000000000004
MAGRET CND 250-480G IGP S/V FR,892165,1,303919,DEEP_FROZEN-43-4-A3-7,8.7,8.7,5.27,5.27,0,0,3.4299999999999997,3.4299999999999997
FARFALLE ROCHAMBEAU 500G,880559,1,290651,MEAT_SPECIAL_HANDLING-10-20-A3-5,45,45,41,41,0,0,4,4
50 BTE NUMERO 12 17X17X8,665025,1,70321,"MEAT_SPECIAL_HANDLING-12-14-A4-1,MEAT_SPECIAL_HANDLING-12-10-A2-4",13,13,9,9,0,0,4,4
NAPPAGE MIROIR 1.5KG FROID NEU,385087,1,190206,MEAT_SPECIAL_HANDLING-9-20-A1-1,8,8,4,4,0,0,4,4
"MOZZA 40% MG RAPEE 2,5KG MC",886977,1,298033,"MEAT_SPECIAL_HANDLING-25-11-B1-1,MEAT_SPECIAL_HANDLING-23-3-B1-2",119,119,115,115,0,0,4,4
PAILLET.FEUILLETINE 2KG5 BARRY,221605,1,21607,MEAT_SPECIAL_HANDLING-11-5-A3-4,15,15,11,11,0,0,4,4
"CORDON BLEU 2,5KG HAL CERT",894417,1,306405,DEEP_FROZEN-43-4-A3-3,9,9,5,5,0,0,4,4
PAIN SP CROQUE LC 1KG MC,896512,1,308863,"MEAT_SPECIAL_HANDLING-26-22-A1-2,MEAT_SPECIAL_HANDLING-21-8-B1-2,MEAT_SPECIAL_HANDLING-24-10-A1-4",142,142,138,138,0,0,4,4
"LE TENDRE EPICE 2,5KG HAL CERT",894286,1,306247,DEEP_FROZEN-43-5-A4-5,12,12,8,8,0,0,4,4
"PDT QUARTIER PEAU JOSY 2,5KG",856020,1,null,null,4,4,0,0,0,0,4,4
