Article Name,Article number (MGB),Var,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
RH STJAMES IMPER BLC 40D 70CL,387267,1,"MEAT_SPECIAL_HANDLING-8-13-A3-1,MEAT_SPECIAL_HANDLING-9-29-A3-3",106,106,116,116,0,0,-10,-10
NOIX ST JAC SC FR 15/25 1KG,891805,1,DEEP_FROZEN-43-7-A2-1,10,10,20,20,0,0,-10,-10
GLACE ARTISANALE MANGUE 2.5L,142871,1,DEEP_FROZEN-43-4-A1-7,6,6,16,16,0,0,-10,-10
CABECOU DU PERIGORD 35GX12,892738,1,MEAT_SPECIAL_HANDLING-25-3-A2-5,1,1,11,11,0,0,-10,-10
"MOZZA FIOR LATE 2,5KG CANTADOR",893025,1,MEAT_SPECIAL_HANDLING-23-12-A1-2,23,23,33,33,0,0,-10,-10
50 POT A SOUPE KRAFT 48CL,866070,1,"MEAT_SPECIAL_HANDLING-12-13-A1-3,MEAT_SPECIAL_HANDLING-12-13-A1-4",20,20,30,30,0,0,-10,-10
MPRO 500 PAILLE BLANC D6 20CM,888243,1,"MEAT_SPECIAL_HANDLING-4-23-C1-2,MEAT_SPECIAL_HANDLING-6-1-C1-2",159,159,169,169,0,0,-10,-10
THE VERT PUR 50SC TWININGS,394325,1,MEAT_SPECIAL_HANDLING-10-9-A2-3,0,0,10,10,0,0,-10,-10
SMARTIES 500G,888274,1,MEAT_SPECIAL_HANDLING-10-20-A1-4,46,46,56,56,0,0,-10,-10
GLACE ARTISANALE FRAISE 2.5L,142857,1,"DEEP_FROZEN-43-15-A1-4,DEEP_FROZEN-43-3-A2-5",2,2,12,12,0,0,-10,-10
DR BECHER NETT DESINF RAPID 1L,389193,1,"MEAT_SPECIAL_HANDLING-1-32-A1-1,MEAT_SPECIAL_HANDLING-2-2-A3-2",74,74,84,84,0,0,-10,-10
FX FILET 4.5KG+ S/P UE,688755,1,MEAT_SPECIAL_HANDLING-20-14-A1-2,114.69,114.69,124.17,124.17,0,0,-9.480000000000004,-9.480000000000004
METRO CHEF BOUDOIRS 1.6KG,679360,1,"MEAT_SPECIAL_HANDLING-8-4-A2-3,MEAT_SPECIAL_HANDLING-8-4-B1-2",12,12,21,21,0,0,-9,-9
POITRINE FUMEE TRANCHE 800G MC,148647,1,"MEAT_SPECIAL_HANDLING-24-2-B1-1,MEAT_SPECIAL_HANDLING-20-6-A1-2,MEAT_SPECIAL_HANDLING-24-2-B1-2,MEAT_SPECIAL_HANDLING-22-13-B1-1,MEAT_SPECIAL_HANDLING-22-7-A1-3,MEAT_SPECIAL_HANDLING-24-5-B1-4,MEAT_SPECIAL_HANDLING-24-1-B1-2,MEAT_SPECIAL_HANDLING-24-4-B1-4",1801,1801,1810,1810,0,0,-9,-9
COUTEAUX X1X3PCS P/ANE MSC.ENSIS LEEI.,17318,1,"FISH-50-5-A1-2,CROSS_DOCKING-MEAT_SPECIAL_HANDLING-1",3,3,12,12,0,0,-9,-9
10 MINI BRIOCH BURGER 200G,836969,1,"MEAT_SPECIAL_HANDLING-26-2-A3-4,MEAT_SPECIAL_HANDLING-23-20-A1-2",88,88,96,96,0,0,-8,-8
PAIN MIE NAT.LC 1KG METRO CHEF,326442,1,"MEAT_SPECIAL_HANDLING-21-15-A1-1,MEAT_SPECIAL_HANDLING-24-12-A1-4",15,15,23,23,0,0,-8,-8
LARDONS FUMES ETUVE 1KG S/AT,167380,1,"MEAT_SPECIAL_HANDLING-20-1-B1-1,MEAT_SPECIAL_HANDLING-20-1-A1-3",94,94,102,102,0,0,-8,-8
MC POUDRE D'AMANDE BLANCHE 1KG,888932,1,"MEAT_SPECIAL_HANDLING-11-7-A1-2,MEAT_SPECIAL_HANDLING-10-25-A1-2",22,22,30,30,0,0,-8,-8
AIL PELE 1 KG (12) METRO CHEF,895070,1,"MEAT_SPECIAL_HANDLING-26-17-A3-4,MEAT_SPECIAL_HANDLING-23-11-A1-2",70,70,78,78,0,0,-8,-8
HARIB MAXI     TAGADA TUBO210,325703,1,"MEAT_SPECIAL_HANDLING-10-4-A3-4,MEAT_SPECIAL_HANDLING-11-27-A2-2,MEAT_SPECIAL_HANDLING-9-4-A1-1",38,38,46,46,0,0,-8,-8
BEURRE DX ROUL 1KG MC,141072,1,MEAT_SPECIAL_HANDLING-23-22-A1-3,69,69,77,77,0,0,-8,-8
TOME DE MONTAGNE 24X30G 720G,164947,1,MEAT_SPECIAL_HANDLING-23-7-B1-1,0,0,8,8,0,0,-8,-8
1/2 POIVRON DELPIQUILLO GUREA,233672,1,"MEAT_SPECIAL_HANDLING-10-31-A4-1,MEAT_SPECIAL_HANDLING-10-31-B1-1",284,284,292,292,0,0,-8,-8
1000 SACHET FRITE KRAFT 12X12,856378,1,"MEAT_SPECIAL_HANDLING-6-6-B1-1,MEAT_SPECIAL_HANDLING-6-14-A2-5",20,20,28,28,0,0,-8,-8
JB CUIT SUP DD ENT 8KG ENV MC,829654,1,"MEAT_SPECIAL_HANDLING-26-17-A1-3,MEAT_SPECIAL_HANDLING-23-13-A1-2",75.38,75.38,83.03,83.03,0,0,-7.650000000000006,-7.650000000000006
CHOU BLC PC6 C1 FRFRANCE,11323,1,MEAT_SPECIAL_HANDLING-31-4-A1-2,45,45,52,52,0,0,-7,-7
PORTO ROUGE TAWNY 19D 75CL,318767,1,"MEAT_SPECIAL_HANDLING-9-13-A4-2,MEAT_SPECIAL_HANDLING-8-5-A3-4",58,58,65,65,0,0,-7,-7
FLT MAQUEREAU 30+ 2X2KG S/AT P/ANE.SCOMBER SCOMBRUS,707173,1,"FISH-52-4-A1-2,CROSS_DOCKING-MEAT_SPECIAL_HANDLING-1",8.25,8.25,14.41,14.41,0,0,-6.16,-6.16
OS A MOELLE A GRATINER X3,144937,1,"DEEP_FROZEN-43-7-A2-9,DEEP_FROZEN-43-10-B1-4,DEEP_FROZEN-43-14-A3-3",24.23,24.23,30.36,30.36,0,0,-6.129999999999999,-6.129999999999999
FILET CANARD X2  SV MC,896017,1,MEAT_SPECIAL_HANDLING-24-12-A2-1,-0.01,-0.01,6.11,6.11,0,0,-6.12,-6.12
MC SAUCE CURRY TUBE 870G,825534,1,MEAT_SPECIAL_HANDLING-9-36-A2-1,10,10,16,16,0,0,-6,-6
CREME UHT 12% MG 1L INNOVA,887506,1,MEAT_SPECIAL_HANDLING-26-15-A2-3,9,54,10,60,0,0,-1,-6
OEUF LIQ ENTIER BD 2KG MC,837997,1,"MEAT_SPECIAL_HANDLING-22-4-A1-2,MEAT_SPECIAL_HANDLING-21-10-B1-1",86,86,92,92,0,0,-6,-6
"ROCHAMBEAU LIMONADE PET 1,5L",396779,1,"MEAT_SPECIAL_HANDLING-3-14-C1-2,MEAT_SPECIAL_HANDLING-4-18-B1-3,MEAT_SPECIAL_HANDLING-3-12-A1-3,MEAT_SPECIAL_HANDLING-3-26-B1-1,MEAT_SPECIAL_HANDLING-4-18-C1-3",207,1242,208,1248,0,0,-1,-6
VUE BLANC 100CL 11D,855483,1,MEAT_SPECIAL_HANDLING-8-25-A3-1,3,18,4,24,0,0,-1,-6
MC PISTACHE POUDRE NATUR 1KG,891344,1,MEAT_SPECIAL_HANDLING-11-16-A1-3,10,10,16,16,0,0,-6,-6
MOUSSE CHOCOLAT PEPITE 920G MC,823812,1,"MEAT_SPECIAL_HANDLING-10-24-A4-3,MEAT_SPECIAL_HANDLING-10-20-A4-3",18,18,24,24,0,0,-6,-6
PAIN MUESLI LALOS 280GX26,891552,1,DEEP_FROZEN-43-6-A2-6,-5,-5,1,1,0,0,-6,-6
KNORR SAUCE TERIYAKI 1L,893161,1,MEAT_SPECIAL_HANDLING-10-11-A3-5,0,0,6,6,0,0,-6,-6
PROSECCO PERLINO EXT DRY 75CL,832569,1,"MEAT_SPECIAL_HANDLING-8-33-A1-3,MEAT_SPECIAL_HANDLING-8-31-A3-5,MEAT_SPECIAL_HANDLING-8-27-B1-2",19,114,20,120,0,0,-1,-6
BERGERA BLC MIL MONDESIR 75C,814793,1,MEAT_SPECIAL_HANDLING-9-29-A2-2,11,66,12,72,0,0,-1,-6
MC OIGNONS FRITS   500G,672242,1,"MEAT_SPECIAL_HANDLING-6-5-C1-2,MEAT_SPECIAL_HANDLING-8-32-A1-3,MEAT_SPECIAL_HANDLING-8-6-C1-2",1420,1420,1426,1426,0,0,-6,-6
MC SAUCE PIZZA   4/4,835011,1,"MEAT_SPECIAL_HANDLING-11-18-A2-1,MEAT_SPECIAL_HANDLING-9-10-B1-1",4,24,5,30,0,0,-1,-6
CACAHUETE GAS SEAU 3KG MC,176889,1,"MEAT_SPECIAL_HANDLING-10-6-B1-2,MEAT_SPECIAL_HANDLING-10-6-A2-5",16,16,22,22,0,0,-6,-6
CHEVRE STE MAURE 200G SOIGN,829712,1,"INSPECTION-3,MEAT_SPECIAL_HANDLING-25-18-A1-2",17,102,18,108,0,0,-1,-6
ROCH HARICOTS RGES 4/4,835398,1,MEAT_SPECIAL_HANDLING-9-28-A1-1,8,48,9,54,0,0,-1,-6
EARL GREY BIO* 25SC KUSMI,813710,1,MEAT_SPECIAL_HANDLING-12-5-A2-5,10,10,16,16,0,0,-6,-6
SIROP RIOBA PASSION 1L,323048,1,"IN-1,MEAT_SPECIAL_HANDLING-4-3-A3-2",27,27,33,33,0,0,-6,-6
FRUIT PASSION 2K COLIS COCOLOMBIE,93652,1,MEAT_SPECIAL_HANDLING-32-9-A1-3,-1,-1,5,5,0,0,-6,-6
SIROP RIOBA FRAISE 1L VP,888889,1,MEAT_SPECIAL_HANDLING-1-18-A1-3,67,67,73,73,0,0,-6,-6
ROCH POIS XF 4/4,835004,1,"MEAT_SPECIAL_HANDLING-10-34-A3-2,MEAT_SPECIAL_HANDLING-10-31-B1-3",19,114,20,120,0,0,-1,-6
JUS CITRON 5L VERT SIRACUSE,394444,1,MEAT_SPECIAL_HANDLING-6-5-A1-1,0,0,6,6,0,0,-6,-6
BUCHETTE CHEVRE 180G MC,892770,1,"MEAT_SPECIAL_HANDLING-23-17-B1-1,MEAT_SPECIAL_HANDLING-20-17-A1-3",144,864,145,870,0,0,-1,-6
COGNAC VS DELAITRE 40D 70CL,215072,1,MEAT_SPECIAL_HANDLING-9-15-A1-2,13,13,19,19,0,0,-6,-6
MPRO 50 COUV RPET BOL SAL GM,340256,1,"MEAT_SPECIAL_HANDLING-12-11-A4-3,MEAT_SPECIAL_HANDLING-12-9-A1-4,MEAT_SPECIAL_HANDLING-12-13-C1-1",11,11,17,17,0,0,-6,-6
RIOBA PJ ANANAS PET 1L,871538,1,"MEAT_SPECIAL_HANDLING-12-27-C1-2,MEAT_SPECIAL_HANDLING-4-6-B1-1,MEAT_SPECIAL_HANDLING-4-2-A1-6",129,774,130,780,0,0,-1,-6
FANTA ORANGE 1.25L PET,887411,1,"MEAT_SPECIAL_HANDLING-4-19-B1-2,MEAT_SPECIAL_HANDLING-3-25-A1-2",60,360,61,366,0,0,-1,-6
RIOBA NECTAR ABRICOT VP 1L,853911,1,MEAT_SPECIAL_HANDLING-5-25-A1-4,7,42,8,48,0,0,-1,-6
PULPE AVOCAT 1KG,131627,1,DEEP_FROZEN-43-9-A2-3,2,2,8,8,0,0,-6,-6
ARO CONCENTRE TOMA 4/4,835168,1,MEAT_SPECIAL_HANDLING-12-6-A4-3,9,54,10,60,0,0,-1,-6
CHARDONNAY IGP LOIR 75CL,815225,1,MEAT_SPECIAL_HANDLING-8-22-A1-5,6,36,7,42,0,0,-1,-6
CREME UHT 35% 1L MC BK AP,839276,1,"MEAT_SPECIAL_HANDLING-23-4-A1-3,MEAT_SPECIAL_HANDLING-24-1-A1-4",212,1272,213,1278,0,0,-1,-6
BURGER BRIOCHE 4X100G,823244,1,MEAT_SPECIAL_HANDLING-24-14-A1-6,18,18,24,24,0,0,-6,-6
ROCHAMBEAU NECTAR MULTI BRIK1L,396934,1,"MEAT_SPECIAL_HANDLING-2-25-C1-1,MEAT_SPECIAL_HANDLING-5-21-C1-3,MEAT_SPECIAL_HANDLING-2-13-A1-2,MEAT_SPECIAL_HANDLING-12-23-C1-2",196,1176,197,1182,0,0,-1,-6
VODKA ABSOLUT BLUE 40D 70CL,387288,1,"MEAT_SPECIAL_HANDLING-8-5-A2-1,MEAT_SPECIAL_HANDLING-8-7-C1-3",98,98,104,104,0,0,-6,-6
ROCH. COEUR PALM.1/2,835222,1,"MEAT_SPECIAL_HANDLING-10-35-A1-1,MEAT_SPECIAL_HANDLING-11-6-A3-4",7,42,8,48,0,0,-1,-6
HOUMOUS 500G  METRO CHEF,653336,1,MEAT_SPECIAL_HANDLING-26-13-A2-5,32,32,38,38,0,0,-6,-6
SURFIZZ FRUITS GAINE 2KG,383391,1,MEAT_SPECIAL_HANDLING-11-11-A2-5,7,7,13,13,0,0,-6,-6
ARIZONA THE VERT/GREN 50CL PET,839354,1,MEAT_SPECIAL_HANDLING-4-4-A3-5,6,36,7,42,0,0,-1,-6
MPRO 50 BOL SALADE KRAFT 500ML,895594,1,"MEAT_SPECIAL_HANDLING-12-8-C1-1,MEAT_SPECIAL_HANDLING-12-10-B1-3",48,48,54,54,0,0,-6,-6
PINOT GRIG MIL FILARI75C IGT,808920,1,null,-1,-6,0,0,0,0,-1,-6
*SUCRE CRISTAL N2 BS SAC 25KG,840759,1,MEAT_SPECIAL_HANDLING-8-36-A1-2,14,14,20,20,0,0,-6,-6
RIOBA NECTAR CRANBERRY VP 1L,396302,1,MEAT_SPECIAL_HANDLING-2-17-A1-2,38,228,39,234,0,0,-1,-6
SUCRE CRISTAL  1KG ROCHAMB,839756,1,"MEAT_SPECIAL_HANDLING-11-29-A1-2,MEAT_SPECIAL_HANDLING-11-29-B1-1",114,684,115,690,0,0,-1,-6
FX FILET 5/6KG VBF S/P,383413,1,"MEAT_SPECIAL_HANDLING-26-2-A1-7,MEAT_SPECIAL_HANDLING-25-11-A2-1,MEAT_SPECIAL_HANDLING-23-4-B1-1",67.31,67.31,73.21,73.21,0,0,-5.8999999999999915,-5.8999999999999915
"JB SEC BELMAGRO S/OS 5,5KENV6M",140924,1,MEAT_SPECIAL_HANDLING-25-5-A1-1,5.01,5.01,10.29,10.29,0,0,-5.279999999999999,-5.279999999999999
MAGRET CND UE,664074,1,MEAT_SPECIAL_HANDLING-24-20-A1-2,23.06,23.06,28.17,28.17,0,0,-5.110000000000003,-5.110000000000003
GINGEMBRE 5K  A PESER  CNCHINE,31959,1,MEAT_SPECIAL_HANDLING-30-9-A1-2,33.77,33.77,38.78,38.78,0,0,-5.009999999999998,-5.009999999999998
YAOURT GREC 5KG KOLIOS,180843,1,MEAT_SPECIAL_HANDLING-26-21-A1-2,9,9,14,14,0,0,-5,-5
CREVETTES TORPEDO MC 1KG,855905,1,"DEEP_FROZEN-43-17-A4-2,DEEP_FROZEN-43-7-A1-4,DEEP_FROZEN-43-15-A2-4",50,50,55,55,0,0,-5,-5
NOIX DE CAJOU 1KG METRO CHEF,649762,1,MEAT_SPECIAL_HANDLING-9-26-A2-5,2,2,7,7,0,0,-5,-5
VINAIGRE VIN 6PC 75 CL,835084,1,"MEAT_SPECIAL_HANDLING-10-36-A3-4,MEAT_SPECIAL_HANDLING-10-36-B1-3",399,399,404,404,0,0,-5,-5
50 SAC PAP POI KRAFT 25X17X25,394311,1,"MEAT_SPECIAL_HANDLING-6-23-C1-2,MEAT_SPECIAL_HANDLING-6-24-A1-2",58,58,63,63,0,0,-5,-5
METRO CHEF TOPPING CHOCOLAT1KG,176478,1,MEAT_SPECIAL_HANDLING-11-19-A4-3,0,0,5,5,0,0,-5,-5
MELANGE FRUITS ROUGES 1KG,854990,1,"DEEP_FROZEN-41-9-A3-6,DEEP_FROZEN-40-6-A1-2",54,54,59,59,0,0,-5,-5
CREVETTE TROP 40/60 900G MC,205334,1,MEAT_SPECIAL_HANDLING-25-11-A3-5,12,12,17,17,0,0,-5,-5
ROMARIN BOTTE MC 30GR X5,703801,1,MEAT_SPECIAL_HANDLING-33-12-A2-1,8,40,9,45,0,0,-1,-5
ANETH  BOTTE  MC  30G X 5,31200,1,MEAT_SPECIAL_HANDLING-33-12-A3-5,3,15,4,20,0,0,-1,-5
SCISSE FRANCFORT 1KG VPF MC,890973,1,MEAT_SPECIAL_HANDLING-21-10-A1-3,66,66,71,71,0,0,-5,-5
MC MOUT.ANCIENNE  SEAU 1KG,834938,1,MEAT_SPECIAL_HANDLING-10-24-A3-5,-4,-4,1,1,0,0,-5,-5
"MOZZA RAPE SAC 2,5KG ARO",340259,1,"MEAT_SPECIAL_HANDLING-20-19-B1-2,MEAT_SPECIAL_HANDLING-23-13-A1-3",32,32,37,37,0,0,-5,-5
CAFE GRAIN IATLIEN 1KG,869369,1,MEAT_SPECIAL_HANDLING-11-23-A1-4,8,8,13,13,0,0,-5,-5
FRAISE 1KG METRO CHEF,244287,1,DEEP_FROZEN-40-2-A1-1,48,48,53,53,0,0,-5,-5
BAR 3/400 2X2KG S/G EL/GR.DICENTRARCHUS LABR.,707181,1,FISH-55-2-A1-1,7.55,7.55,12.54,12.54,0,0,-4.989999999999999,-4.989999999999999
SAUMON FUME NORV 0.9/1.2KG MC,829653,1,"MEAT_SPECIAL_HANDLING-26-12-A3-5,MEAT_SPECIAL_HANDLING-26-12-B1-3",120.94,120.94,125.87,125.87,0,0,-4.930000000000007,-4.930000000000007
"1/2 JB SPECK 2,5KG ENV 3M",157070,1,MEAT_SPECIAL_HANDLING-24-16-A1-6,20.98,20.98,25.91,25.91,0,0,-4.93,-4.93
TRAVERS PORC X2 S/V VPF,674030,1,"CROSS_DOCKING-MEAT_SPECIAL_HANDLING-1,MEAT_SPECIAL_HANDLING-24-8-A1-2",82.5,82.5,87.2,87.2,0,0,-4.700000000000003,-4.700000000000003
ENTRECOTE 3KG+ UE,688759,1,MEAT_SPECIAL_HANDLING-20-12-A1-2,23.01,23.01,27.54,27.54,0,0,-4.529999999999998,-4.529999999999998
HEINEKEN 5D 6X33CL CAN,397299,1,"MEAT_SPECIAL_HANDLING-3-1-A1-1,MEAT_SPECIAL_HANDLING-1-10-C1-2,MEAT_SPECIAL_HANDLING-2-29-B1-2",86,344,87,348,0,0,-1,-4
CALISSON RIOBA TUBO 930G,653907,1,MEAT_SPECIAL_HANDLING-10-28-A3-2,4,4,8,8,0,0,-4,-4
MC PENNE RIGATE 5KG,158442,1,"MEAT_SPECIAL_HANDLING-8-16-C1-1,MEAT_SPECIAL_HANDLING-7-11-A1-2",92,92,96,96,0,0,-4,-4
GIDOLIVE BIDON 5L,893096,1,MEAT_SPECIAL_HANDLING-7-33-A2-1,9,9,13,13,0,0,-4,-4
1000 SAC CROISSANT BRUN 103,687535,1,MEAT_SPECIAL_HANDLING-6-6-A3-1,16,16,20,20,0,0,-4,-4
MPRO LIQ VAISS MAIN CIT 1L,832969,1,MEAT_SPECIAL_HANDLING-8-26-A3-3,14,14,18,18,0,0,-4,-4
MPRO NETT MU BACT AMBIANCE 5L,173346,1,MEAT_SPECIAL_HANDLING-5-10-A1-1,14,14,18,18,0,0,-4,-4
POUSSE EPINARD 300 G MC UE HUE,268229,1,"MEAT_SPECIAL_HANDLING-26-6-A2-2,CROSS_DOCKING-MEAT_SPECIAL_HANDLING-1",7,7,11,11,0,0,-4,-4
*ESCO SEL FIN SAC 25KG,212791,1,"MEAT_SPECIAL_HANDLING-7-14-A1-2,MEAT_SPECIAL_HANDLING-6-17-B1-2,MEAT_SPECIAL_HANDLING-6-17-B1-3,MEAT_SPECIAL_HANDLING-6-9-B1-2,MEAT_SPECIAL_HANDLING-6-17-C1-2,MEAT_SPECIAL_HANDLING-6-17-B1-1,MEAT_SPECIAL_HANDLING-6-17-C1-3,MEAT_SPECIAL_HANDLING-6-17-C1-1,MEAT_SPECIAL_HANDLING-6-13-B1-3",208,208,212,212,0,0,-4,-4
"LEVURE 500G*5 HIRONDELLE 2,5KG",840730,1,"MEAT_SPECIAL_HANDLING-25-17-A2-3,MEAT_SPECIAL_HANDLING-25-22-A1-2",52,52,56,56,0,0,-4,-4
RILLETTES MANS 1KG RUSTADOU,177179,1,"MEAT_SPECIAL_HANDLING-26-15-A1-9,MEAT_SPECIAL_HANDLING-25-9-A1-2",7,7,11,11,0,0,-4,-4
EFFILOCHE CONFIT CANAR 800G MC,163551,1,MEAT_SPECIAL_HANDLING-22-11-A1-4,24,24,28,28,0,0,-4,-4
ARO NETT MU CITRON 5L,388048,1,"MEAT_SPECIAL_HANDLING-5-7-A1-1,MEAT_SPECIAL_HANDLING-4-23-C1-1",61,61,65,65,0,0,-4,-4
MOCHIRI FLEUR CERISIER X24,895667,1,"DEEP_FROZEN-43-10-A4-5,IN-1",7,7,11,11,0,0,-4,-4
MPRO TAMPON EPONGE ROUGE X10,663413,1,MEAT_SPECIAL_HANDLING-4-31-A1-1,47,47,51,51,0,0,-4,-4
GRAND POCHON 1.1KG X10 BRIDOR,889110,1,"DEEP_FROZEN-41-3-B1-1,DEEP_FROZEN-43-15-B1-2,DEEP_FROZEN-41-4-A1-3",8,8,12,12,0,0,-4,-4
PIEMONTAISE JAMBON 1.5KG MC,647647,1,"MEAT_SPECIAL_HANDLING-26-17-A2-3,MEAT_SPECIAL_HANDLING-21-10-A1-1",23,23,27,27,0,0,-4,-4
BURGER BIO* BRIOCHE 4X6X80G MC,896263,1,MEAT_SPECIAL_HANDLING-21-9-A1-2,11,11,15,15,0,0,-4,-4
ARO MINI BOBINE DC 1P 120M X9,388084,1,MEAT_SPECIAL_HANDLING-12-21-A1-1,30,30,34,34,0,0,-4,-4
CROQUE MONSIEUR PREM 8X180G,900610,1,"MEAT_SPECIAL_HANDLING-26-17-A2-1,MEAT_SPECIAL_HANDLING-24-12-A2-2,MEAT_SPECIAL_HANDLING-25-21-A4-2",18,18,22,22,0,0,-4,-4
MPRO 100SAC (L) CONS 30X40,834215,1,MEAT_SPECIAL_HANDLING-12-17-A1-2,103,103,107,107,0,0,-4,-4
CANARD GEL WC MARIN 750ML,886522,1,MEAT_SPECIAL_HANDLING-7-33-A1-3,94,94,98,98,0,0,-4,-4
SPICY PLT PANE 1KG S_AT HALAL,162177,1,MEAT_SPECIAL_HANDLING-24-12-A1-1,16,16,20,20,0,0,-4,-4
JB SEC BODEGA 60T 1KG,384168,1,MEAT_SPECIAL_HANDLING-24-11-A1-4,49,49,53,53,0,0,-4,-4
CREVETTE CUITE S/G 30/50 2X5P EL/EQU.PENAEUS VANNAMEI,37342,1,"FISH-54-9-A1-2,CROSS_DOCKING-MEAT_SPECIAL_HANDLING-1",7,14,6,12,3,6,-2,-4
COGNAC RAMBAUD *** 70CL 40D,219815,1,"MEAT_SPECIAL_HANDLING-8-9-A2-2,MEAT_SPECIAL_HANDLING-9-3-C1-2",50,50,54,54,0,0,-4,-4
PDT QUARTIER 2.5KG LUNOR PC FRFRANCE,14424,1,MEAT_SPECIAL_HANDLING-26-12-A3-6,0,0,4,4,0,0,-4,-4
SAUMON FUME NORV 200G MC,685210,1,"MEAT_SPECIAL_HANDLING-26-7-A4-4,MEAT_SPECIAL_HANDLING-25-11-A4-3",83,83,87,87,0,0,-4,-4
BURGER MULTIGRAINS 30X80G,832544,1,MEAT_SPECIAL_HANDLING-21-18-A1-1,6,6,10,10,0,0,-4,-4
MC SAUCE SOJA JAPONAISE 4.5L,182346,1,MEAT_SPECIAL_HANDLING-6-7-A3-1,10,10,14,14,0,0,-4,-4
CREME UHT 3*20CL 30% ROCHAMBEA,156172,1,MEAT_SPECIAL_HANDLING-26-10-A2-3,56,56,60,60,0,0,-4,-4
OEUF LIQ. BLANC BD 1KG OVOTEAM,224388,1,"MEAT_SPECIAL_HANDLING-22-3-A1-2,MEAT_SPECIAL_HANDLING-22-3-B1-1",190,190,194,194,0,0,-4,-4
ROYAL NAPPAGE  ABRICOT 5KG,840363,1,MEAT_SPECIAL_HANDLING-6-7-A4-5,2,2,6,6,0,0,-4,-4
VITTEL 6X50CL PET,889276,1,"MEAT_SPECIAL_HANDLING-1-35-B1-2,MEAT_SPECIAL_HANDLING-1-1-B1-2,MEAT_SPECIAL_HANDLING-3-19-B1-2,MEAT_SPECIAL_HANDLING-3-20-A1-1",239,956,240,960,0,0,-1,-4
MAIZENA 700G,840407,1,MEAT_SPECIAL_HANDLING-9-4-A4-4,28,28,32,32,0,0,-4,-4
HAMPE S/P S/V*3 UE,213710,1,null,-3.92,-3.92,0,0,0,0,-3.92,-3.92
"COEUR RTK 2,5KG+ VBF PAD ECLAT",383417,1,"MEAT_SPECIAL_HANDLING-26-20-A3-7,MEAT_SPECIAL_HANDLING-24-16-A4-5",57.88,57.88,61.46,61.46,0,0,-3.5799999999999983,-3.5799999999999983
ENTRECOTE BOEUF VBF 220G X5,860068,1,"DEEP_FROZEN-41-7-A1-5,DEEP_FROZEN-43-7-A4-5,DEEP_FROZEN-43-9-A4-1,DEEP_FROZEN-43-5-A1-1",96.47,96.47,99.89,99.89,0,0,-3.4200000000000017,-3.4200000000000017
"1/32COMTE AOP 8M 1,2KGENV RJ",829443,1,MEAT_SPECIAL_HANDLING-25-17-A1-6,15.92,15.92,18.98,18.98,0,0,-3.0600000000000005,-3.0600000000000005
MAGRET CND *6 IGP SV MC,896251,1,"MEAT_SPECIAL_HANDLING-22-11-B1-1,MEAT_SPECIAL_HANDLING-22-15-A1-3",206.13,206.13,209.16,209.16,0,0,-3.030000000000001,-3.030000000000001
COULIS FRAISES 1KG PONTHIER,207729,1,"MEAT_SPECIAL_HANDLING-26-17-B1-4,MEAT_SPECIAL_HANDLING-26-18-A3-5",107,107,110,110,0,0,-3,-3
MC FEUILLE GENOISE NAT 8MMX10,687130,1,"MEAT_SPECIAL_HANDLING-7-15-B1-1,MEAT_SPECIAL_HANDLING-10-12-C1-1,MEAT_SPECIAL_HANDLING-10-12-A1-2,MEAT_SPECIAL_HANDLING-10-7-B1-3",48,48,51,51,0,0,-3,-3
ARO HARICOTS VERTS TF 5/1,159472,1,"INSPECTION-3,MEAT_SPECIAL_HANDLING-9-34-A3-3,MEAT_SPECIAL_HANDLING-9-4-A3-4,MEAT_SPECIAL_HANDLING-11-28-C1-3",62,62,65,65,0,0,-3,-3
SAL JP MEL MC 1K UEUE,37669,1,MEAT_SPECIAL_HANDLING-31-13-A1-4,7,7,10,10,0,0,-3,-3
EMMENTAL TR 10*10 1KG ARO,896408,1,MEAT_SPECIAL_HANDLING-25-13-A4-8,8,8,11,11,0,0,-3,-3
POIREAU FILET 5K C1 FRFRANCE,77302,1,MEAT_SPECIAL_HANDLING-32-6-A1-1,4,4,7,7,0,0,-3,-3
COLONA SCE PITTA KEBAB 5L,840417,1,MEAT_SPECIAL_HANDLING-7-33-C1-2,66,66,69,69,0,0,-3,-3
MPRO 200 GANT NITRILE NOIR M,871663,1,"MEAT_SPECIAL_HANDLING-6-15-C1-2,MEAT_SPECIAL_HANDLING-6-19-A1-2",135,135,138,138,0,0,-3,-3
GIRASOLI MOZZA TOMATE 1KG MC,822064,1,"MEAT_SPECIAL_HANDLING-26-13-A4-8,MEAT_SPECIAL_HANDLING-21-12-B1-3",6,6,9,9,0,0,-3,-3
OIG CEBETTE BOTTE PC14 EGEGYPTE,760089,1,"MEAT_SPECIAL_HANDLING-32-9-A3-3,MEAT_SPECIAL_HANDLING-33-3-A2-1",239,239,242,242,0,0,-3,-3
BOX KINDER X 48 PIECES,165869,1,MEAT_SPECIAL_HANDLING-9-20-A2-4,8,8,11,11,0,0,-3,-3
LAIT DE COCO 1L BRIK CHAOKOH,174508,1,"MEAT_SPECIAL_HANDLING-11-25-A1-1,MEAT_SPECIAL_HANDLING-11-25-C1-1",192,192,195,195,0,0,-3,-3
