Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
ORANGINA SLIM BOITE JAUN 33CL,396521,1,202818,"MEAT_SPECIAL_HANDLING-12-23-C1-2,MEAT_SPECIAL_HANDLING-2-3-B1-2,MEAT_SPECIAL_HANDLING-2-3-A1-2,MEAT_SPECIAL_HANDLING-2-18-B1-3,MEAT_SPECIAL_HANDLING-2-13-B1-3,MEAT_SPECIAL_HANDLING-2-13-B1-2",603,14472,602,14448,0,0,1,24
CDP CH MAUVANN RSE MIL 75CL AO,815592,1,null,null,24,24,0,0,0,0,24,24
G.PASIONE VENEZIE IGT 75CL RGE,807416,1,213112,MEAT_SPECIAL_HANDLING-8-27-A2-5,5,30,1,6,0,0,4,24
LIQUEUR COCO DELAITRE 18D 70CL,164956,1,166879,MEAT_SPECIAL_HANDLING-8-5-A3-3,52,52,28,28,0,0,24,24
SPRITE 25CL IVC,886651,1,297676,"MEAT_SPECIAL_HANDLING-1-9-B1-1,MEAT_SPECIAL_HANDLING-1-21-A1-1",13,312,12,288,0,0,1,24
SAL BATAVIA MC PC12 C1 FRFRANCE,30591,1,30591,MEAT_SPECIAL_HANDLING-30-9-A1-1,13,156,11,132,0,0,2,24
RED BULL BOITE 25CL,397260,1,202283,"MEAT_SPECIAL_HANDLING-2-17-A1-1,MEAT_SPECIAL_HANDLING-4-13-B1-1,INSPECTION-3",77,1848,76,1824,0,0,1,24
MPRO 500 PAP CUISSON 40X60CM,665714,1,76228,MEAT_SPECIAL_HANDLING-6-26-B1-1,56,56,32,32,0,0,24,24
RED BULL RED EDITION 25CL,859412,1,291658,MEAT_SPECIAL_HANDLING-4-11-A3-3,8,192,7,168,0,0,1,24
CIF PISTOL ANTIBACTERIEN 750ML,669072,1,104201,MEAT_SPECIAL_HANDLING-6-5-A1-5,48,48,24,24,0,0,24,24
LBDF COMPOT POMME ALLEGEE 4/4,839387,1,246837,MEAT_SPECIAL_HANDLING-10-36-A1-4,5,60,3,36,0,0,2,24
GUERROUA RG MILTOULAL 37.5CL M,807714,1,215908,MEAT_SPECIAL_HANDLING-8-29-A4-1,4,48,2,24,0,0,2,24
LIPTON PECHE BTE 33CL SLIM,839230,1,246459,"MEAT_SPECIAL_HANDLING-1-10-A1-2,MEAT_SPECIAL_HANDLING-2-3-A1-3,MEAT_SPECIAL_HANDLING-2-3-C1-1",167,4008,166,3984,0,0,1,24
ABATILLE STD 50CL PET,396979,1,201687,"MEAT_SPECIAL_HANDLING-1-1-B1-1,MEAT_SPECIAL_HANDLING-3-13-B1-1,MEAT_SPECIAL_HANDLING-1-11-B1-1,MEAT_SPECIAL_HANDLING-4-22-A1-1,MEAT_SPECIAL_HANDLING-3-12-B1-1",302,7248,301,7224,0,0,1,24
VINAIGRE BLANC 8° - 1L ARO,892812,1,304655,"MEAT_SPECIAL_HANDLING-8-30-C1-3,MEAT_SPECIAL_HANDLING-6-30-A1-3,MEAT_SPECIAL_HANDLING-7-23-A3-1,MEAT_SPECIAL_HANDLING-6-7-C1-3",57,684,55,660,0,0,2,24
FENTIMANS GINGER BEER 20CL VP,874754,1,284320,MEAT_SPECIAL_HANDLING-4-3-A4-4,5,120,4,96,0,0,1,24
FUZETEA PECHE BOITE 33CL SLIM,813611,1,220043,"MEAT_SPECIAL_HANDLING-1-22-C1-4,MEAT_SPECIAL_HANDLING-1-15-B1-2,MEAT_SPECIAL_HANDLING-3-7-A1-2",394,9456,393,9432,0,0,1,24
COCA SANS SUCRES 50CL,399081,1,204703,"MEAT_SPECIAL_HANDLING-4-19-A1-1,MEAT_SPECIAL_HANDLING-3-29-A1-3",135,1620,133,1596,0,0,2,24
80 GOB CAR BOISS CHAUDE 10CL,842549,1,249910,MEAT_SPECIAL_HANDLING-5-35-A2-2,52,52,27,27,0,0,25,25
BASILIC BOTTE MC 30 G X5,31213,1,31213,"MEAT_SPECIAL_HANDLING-33-13-A1-5,MEAT_SPECIAL_HANDLING-33-11-A1-2",81,405,76,380,0,0,5,25
80 GOB CAR BOISS CHAUDE 18CL,838882,1,245982,MEAT_SPECIAL_HANDLING-5-34-A4-1,70,70,44,44,0,0,26,26
CFPVITTEL      12X100CL PLEIN,226654,1,null,null,27,27,0,0,0,0,27,27
SAL ICEBERG MC DEMIPAL PC280 C1 ESESPAGNE,761201,1,761201,"MEAT_SPECIAL_HANDLING-31-8-A1-1,MEAT_SPECIAL_HANDLING-31-4-A1-1,MEAT_SPECIAL_HANDLING-32-1-A1-2",642,642,614,614,0,0,28,28
GAVOTTES NATURE ETUI 125GX2,875220,1,284805,"MEAT_SPECIAL_HANDLING-11-15-A4-2,MEAT_SPECIAL_HANDLING-11-16-A2-5",112,112,84,84,0,0,28,28
CORDON BLEU DINDE 8X125G HALAL,244182,1,null,null,28,28,0,0,0,0,28,28
CONSIGNE PLEINE FUT 6L+CAISSE,226932,1,null,null,29,29,0,0,0,0,29,29
CHATEAU CHALON JAUNE MDV 62CL,833784,1,240209,MEAT_SPECIAL_HANDLING-9-27-A1-2,36,36,6,6,0,0,30,30
TORCHON ESSUIE VAISS X4,672087,1,76178,MEAT_SPECIAL_HANDLING-6-1-A3-5,36,36,6,6,0,0,30,30
"TOPPING CARAM BEUR SALE 1,2KG",892886,1,304737,MEAT_SPECIAL_HANDLING-11-1-A1-5,54,54,24,24,0,0,30,30
SOHO LITCHI 15D 70CL,856972,1,269237,MEAT_SPECIAL_HANDLING-9-5-A2-5,61,61,31,31,0,0,30,30
EMMENTAL FR RAPE 1KG DOMISAVOI,151740,1,153273,MEAT_SPECIAL_HANDLING-21-1-A1-1,125,125,95,95,0,0,30,30
MC POUDRE D'AMANDE BLANCHE 1KG,888932,1,299951,"MEAT_SPECIAL_HANDLING-10-25-A1-2,MEAT_SPECIAL_HANDLING-11-7-A1-2",69,69,37,37,0,0,32,32
CROUTONS SPECIAL TRAITEUR 300G,293551,1,99638,MEAT_SPECIAL_HANDLING-6-7-A2-5,57,57,24,24,0,0,33,33
MAUREL HLE TOURNESOL 25L,211161,1,11163,"MEAT_SPECIAL_HANDLING-1-28-A1-2,MEAT_SPECIAL_HANDLING-2-2-C1-3,MEAT_SPECIAL_HANDLING-1-28-B1-1,MEAT_SPECIAL_HANDLING-1-24-B1-2,MEAT_SPECIAL_HANDLING-2-2-B1-1,MEAT_SPECIAL_HANDLING-2-6-C1-1,MEAT_SPECIAL_HANDLING-2-2-C1-2,MEAT_SPECIAL_HANDLING-2-4-C1-2,MEAT_SPECIAL_HANDLING-1-28-A1-1,MEAT_SPECIAL_HANDLING-2-4-C1-3,MEAT_SPECIAL_HANDLING-1-26-A1-1",371,371,336,336,0,0,35,35
FUT PLEIN ST OMER 20L,180719,1,null,null,35,35,0,0,0,0,35,35
SCHWEPPES GINGER BEER PET 1L,882000,1,292231,MEAT_SPECIAL_HANDLING-4-10-A2-1,10,60,4,24,0,0,6,36
LAIT CONC SUCRE 397G NESTLE,173441,1,176737,MEAT_SPECIAL_HANDLING-11-5-A2-5,6,72,3,36,0,0,3,36
EAU OGEU GAZ VP 75CL,834434,1,null,null,36,36,0,0,0,0,36,36
MPRO 50 COU RPET BOL SAL PM,340257,1,184047,"MEAT_SPECIAL_HANDLING-12-10-C1-3,MEAT_SPECIAL_HANDLING-12-9-B1-2,MEAT_SPECIAL_HANDLING-12-19-A1-2",189,189,153,153,0,0,36,36
MPRO FILM ALIMENTA 300MX44CM,337797,1,82332,"MEAT_SPECIAL_HANDLING-6-27-A1-1,INSPECTION-3",235,235,199,199,0,0,36,36
01 CONSIGNE DEMI-PALETTE EUROPE,892476,1,null,null,37,37,0,0,0,0,37,37
9903.EVIAN-BAD.12L.STUB   VIDE,226876,1,null,null,37,37,0,0,0,0,37,37
MELANGE SALADE 1KG FRUIBON,151130,1,152684,"MEAT_SPECIAL_HANDLING-9-14-B1-1,MEAT_SPECIAL_HANDLING-11-23-A1-1,MEAT_SPECIAL_HANDLING-11-3-A1-4",126,126,86,86,0,0,40,40
ARO CHOC PATISSIER 200GRS 44%,881414,1,291567,MEAT_SPECIAL_HANDLING-10-36-A3-2,67,67,27,27,0,0,40,40
FLOCONS AVOINE 500G,335080,1,65746,MEAT_SPECIAL_HANDLING-10-34-A1-5,51,51,11,11,0,0,40,40
MC NOISETTE BLANCHIE 1KG,888934,1,299952,"MEAT_SPECIAL_HANDLING-7-29-A2-5,MEAT_SPECIAL_HANDLING-8-2-A2-2",78,78,38,38,0,0,40,40
CAIS.SANPELLEGR 12X100CL PLEIN,226690,1,null,null,41,41,0,0,0,0,41,41
FUT PLEIN FELSGOLD 30L,180717,1,null,null,43,43,0,0,0,0,43,43
CAISSE COCA    24X33CL PLEIN,226662,1,null,null,44,44,0,0,0,0,44,44
CAIS.PERSON.   24X33CL   PLEIN,226661,1,null,null,45,45,0,0,0,0,45,45
FUT VIDE FELSGOLD 30L,180716,1,null,null,47,47,0,0,0,0,47,47
"8.6 ORIGINAL 8,6D 50CL CAN",396487,1,202787,"MEAT_SPECIAL_HANDLING-4-9-B1-1,MEAT_SPECIAL_HANDLING-2-18-A1-2",52,1248,50,1200,0,0,2,48
PRINGLES CREME OIGNON    40G,839605,1,247052,MEAT_SPECIAL_HANDLING-12-6-A2-4,7,84,3,36,0,0,4,48
GOUSSE DE VANILLE GOURMET 60 GRS,827958,1,233878,MEAT_SPECIAL_HANDLING-9-4-A1-4,128,128,80,80,0,0,48,48
GAUFRES DE LIEGE 90G,896239,1,308331,DEEP_FROZEN-43-1-A3-3,18,216,14,168,0,0,4,48
COCA COLA CHERRY VC 33CL,872847,1,282182,MEAT_SPECIAL_HANDLING-1-29-A1-3,11,264,9,216,0,0,2,48
MC PALET CHOCO NOIR 50% 5KG,840451,1,247550,"MEAT_SPECIAL_HANDLING-7-23-A2-3,MEAT_SPECIAL_HANDLING-7-23-C1-1",62,62,13,13,0,0,49,49
GRIS BLANC MIL VDP OC ROSE 75C,815593,1,221743,"MEAT_SPECIAL_HANDLING-9-23-B1-1,MEAT_SPECIAL_HANDLING-9-17-A1-3",72,72,12,12,0,0,60,60
FENTIMANS GINGER ALE 20CL VP,874760,1,284321,MEAT_SPECIAL_HANDLING-5-29-A4-3,7,168,4,96,0,0,3,72
ABATILLE PLATE 50CL  PET,397279,1,285943,"MEAT_SPECIAL_HANDLING-3-29-A1-1,MEAT_SPECIAL_HANDLING-3-11-B1-1,MEAT_SPECIAL_HANDLING-3-14-B1-1",574,3444,562,3372,0,0,12,72
CHABLIS EMILE DURAND 75CL,875159,1,284738,MEAT_SPECIAL_HANDLING-9-9-B1-2,20,120,8,48,0,0,12,72
ARO HUILE TOURNESOL 10L,877555,1,287398,"MEAT_SPECIAL_HANDLING-5-17-B1-3,MEAT_SPECIAL_HANDLING-7-26-B1-1,MEAT_SPECIAL_HANDLING-6-21-A1-1",231,231,159,159,0,0,72,72
GUERROUA GRIS MIL TOULAL37.5CM,807114,1,215753,MEAT_SPECIAL_HANDLING-8-27-A2-2,8,96,2,24,0,0,6,72
GLACONS 2KG,873436,1,null,null,78,78,0,0,0,0,78,78
IGP GASCOG. SEC MIL 75CL,807678,1,215869,"MEAT_SPECIAL_HANDLING-8-9-C1-1,MEAT_SPECIAL_HANDLING-8-33-A4-3,MEAT_SPECIAL_HANDLING-8-29-B1-3",56,336,41,246,0,0,15,90
SCHWEPPES AGRUM24X25CL PLEIN,633936,1,null,null,97,97,0,0,0,0,97,97
MPRO SAC POUB COULISS 30X50L,819179,1,null,null,108,108,0,0,0,0,108,108
MONTELMILRIOJA CRIANZ75CLESP,807404,1,213095,MEAT_SPECIAL_HANDLING-8-5-C1-3,36,216,18,108,0,0,18,108
CH FEUILLATE TRADITION BRT 75C,875882,1,null,null,108,108,0,0,0,0,108,108
AVOCAT HASS 203/243g PC18 C1 ISR ISRAEL,762965,1,null,null,6,108,0,0,0,0,6,108
CARCASSE POULET VRAC FR,819799,1,null,null,108.17,108.17,0,0,0,0,108.17,108.17
NESTLE DESSERT CARAMEL 170G,156108,1,157203,MEAT_SPECIAL_HANDLING-11-4-A4-5,260,260,150,150,0,0,110,110
RIOBA TONIC PET 1L,399785,1,205863,MEAT_SPECIAL_HANDLING-4-8-A2-3,25,150,6,36,0,0,19,114
"BOB'S BEER EXTRA BLDE 4,5D33CL",865788,1,null,null,10,120,0,0,0,0,10,120
LAIT DE COCO TETRA1L VIETCOCO,860905,1,268661,MEAT_SPECIAL_HANDLING-6-34-A1-3,130,130,10,10,0,0,120,120
CAISSE COCA    24X33CL VIDE,226820,1,null,null,123,123,0,0,0,0,123,123
TWIX 50G,840547,1,247645,MEAT_SPECIAL_HANDLING-11-14-A3-5,25,800,21,672,0,0,4,128
LION BARRE 42G NESTLE,173439,1,176816,MEAT_SPECIAL_HANDLING-9-34-A1-4,39,936,33,792,0,0,6,144
IGP GASC MOEL HIRONDEL MIL75CL,807703,1,215897,"MEAT_SPECIAL_HANDLING-8-5-A3-4,MEAT_SPECIAL_HANDLING-8-5-B1-1",50,300,25,150,0,0,25,150
OGEU INTENSE 1L PET,881961,1,292185,"MEAT_SPECIAL_HANDLING-4-8-C1-2,MEAT_SPECIAL_HANDLING-4-4-C1-3",140,840,112,672,0,0,28,168
9854.EVIAN-BAD.20X50STUB.PLEIN,226704,1,null,null,177,177,0,0,0,0,177,177
9993. ORANGINA 39X25CL PLEIN,226658,1,null,null,200,200,0,0,0,0,200,200
CRISTALI GAZ 50CL,397018,1,201721,"MEAT_SPECIAL_HANDLING-2-33-C1-1,MEAT_SPECIAL_HANDLING-2-35-B1-2,MEAT_SPECIAL_HANDLING-1-19-B1-2,MEAT_SPECIAL_HANDLING-2-35-B1-1,MEAT_SPECIAL_HANDLING-4-12-C1-3,MEAT_SPECIAL_HANDLING-4-18-A1-1,MEAT_SPECIAL_HANDLING-4-14-C1-2,MEAT_SPECIAL_HANDLING-2-32-C1-2",470,11280,461,11064,0,0,9,216
SUCR PDR SACHET 1KG ROCHAMB,839753,1,247300,"MEAT_SPECIAL_HANDLING-8-16-C1-3,MEAT_SPECIAL_HANDLING-6-23-A1-1,MEAT_SPECIAL_HANDLING-5-17-B1-2",285,1710,247,1482,0,0,38,228
SNICKERS 50G,839290,1,305533,MEAT_SPECIAL_HANDLING-11-20-A2-4,11,440,5,200,0,0,6,240
SCHWEPPE I.T.1.5L,396818,1,203238,MEAT_SPECIAL_HANDLING-4-20-A1-2,57,342,13,78,0,0,44,264
9903.EVIAN-BAD.12L.STUB  PLEIN,226762,1,null,null,315,315,0,0,0,0,315,315
OGEUX MINERAL GAZ 1.25L PET,396840,1,203257,MEAT_SPECIAL_HANDLING-3-20-C1-2,224,1344,112,672,0,0,112,672
CRISTALI 50CL PET,397552,1,202507,"MEAT_SPECIAL_HANDLING-3-25-C1-2,MEAT_SPECIAL_HANDLING-2-34-C1-2,MEAT_SPECIAL_HANDLING-4-24-C1-1,MEAT_SPECIAL_HANDLING-2-32-B1-2,MEAT_SPECIAL_HANDLING-1-21-C1-2,MEAT_SPECIAL_HANDLING-2-30-C1-2,MEAT_SPECIAL_HANDLING-3-24-B1-1,MEAT_SPECIAL_HANDLING-2-34-B1-2,MEAT_SPECIAL_HANDLING-3-23-C1-2,MEAT_SPECIAL_HANDLING-4-14-C1-1,MEAT_SPECIAL_HANDLING-3-22-C1-2,MEAT_SPECIAL_HANDLING-3-12-C1-1,MEAT_SPECIAL_HANDLING-4-14-B1-2,MEAT_SPECIAL_HANDLING-3-18-A1-1,MEAT_SPECIAL_HANDLING-4-10-C1-2,MEAT_SPECIAL_HANDLING-2-30-C1-1,MEAT_SPECIAL_HANDLING-4-8-C1-3,MEAT_SPECIAL_HANDLING-2-32-B1-1,MEAT_SPECIAL_HANDLING-2-35-C1-2,MEAT_SPECIAL_HANDLING-3-23-B1-2,MEAT_SPECIAL_HANDLING-4-22-C1-1,MEAT_SPECIAL_HANDLING-1-13-C1-2,MEAT_SPECIAL_HANDLING-2-30-B1-2,MEAT_SPECIAL_HANDLING-4-4-B1-3,MEAT_SPECIAL_HANDLING-3-25-B1-1,MEAT_SPECIAL_HANDLING-2-31-C1-1,MEAT_SPECIAL_HANDLING-1-7-C1-2,MEAT_SPECIAL_HANDLING-4-16-C1-1,MEAT_SPECIAL_HANDLING-4-12-B1-2,MEAT_SPECIAL_HANDLING-2-34-B1-1,MEAT_SPECIAL_HANDLING-4-21-B1-1,MEAT_SPECIAL_HANDLING-2-33-C1-2,MEAT_SPECIAL_HANDLING-3-20-C1-1,MEAT_SPECIAL_HANDLING-1-23-C1-1,MEAT_SPECIAL_HANDLING-4-8-A1-6,MEAT_SPECIAL_HANDLING-1-21-C1-1,MEAT_SPECIAL_HANDLING-4-22-B1-3,MEAT_SPECIAL_HANDLING-4-10-B1-1,MEAT_SPECIAL_HANDLING-4-16-C1-2,MEAT_SPECIAL_HANDLING-3-18-C1-1,MEAT_SPECIAL_HANDLING-2-31-B1-2,MEAT_SPECIAL_HANDLING-1-19-C1-2,MEAT_SPECIAL_HANDLING-2-34-C1-1,MEAT_SPECIAL_HANDLING-1-17-C1-1,MEAT_SPECIAL_HANDLING-4-14-B1-3,MEAT_SPECIAL_HANDLING-3-22-C1-1,MEAT_SPECIAL_HANDLING-1-3-C1-2,MEAT_SPECIAL_HANDLING-4-24-C1-3,MEAT_SPECIAL_HANDLING-3-20-B1-2,MEAT_SPECIAL_HANDLING-2-32-C1-1,MEAT_SPECIAL_HANDLING-4-22-C1-3,MEAT_SPECIAL_HANDLING-4-22-B1-1,MEAT_SPECIAL_HANDLING-4-24-B1-1,MEAT_SPECIAL_HANDLING-4-8-B1-2,MEAT_SPECIAL_HANDLING-1-23-B1-1,MEAT_SPECIAL_HANDLING-4-21-C1-1,MEAT_SPECIAL_HANDLING-2-36-B1-1,MEAT_SPECIAL_HANDLING-3-23-C1-1,MEAT_SPECIAL_HANDLING-1-5-C1-2,MEAT_SPECIAL_HANDLING-1-15-C1-2,MEAT_SPECIAL_HANDLING-2-35-C1-1,MEAT_SPECIAL_HANDLING-4-24-B1-3,MEAT_SPECIAL_HANDLING-3-15-A1-1,MEAT_SPECIAL_HANDLING-1-23-C1-2,MEAT_SPECIAL_HANDLING-2-36-B1-2,MEAT_SPECIAL_HANDLING-1-7-B1-2,MEAT_SPECIAL_HANDLING-4-12-C1-1,MEAT_SPECIAL_HANDLING-4-10-C1-1,MEAT_SPECIAL_HANDLING-1-9-C1-1,MEAT_SPECIAL_HANDLING-4-2-B1-2,MEAT_SPECIAL_HANDLING-1-5-C1-1,MEAT_SPECIAL_HANDLING-2-36-C1-1,MEAT_SPECIAL_HANDLING-2-33-B1-2,MEAT_SPECIAL_HANDLING-3-24-B1-2,MEAT_SPECIAL_HANDLING-2-31-C1-2,MEAT_SPECIAL_HANDLING-4-21-B1-3",5479,131496,5377,129048,0,0,102,2448
